,SK_ID_CURR,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,AGE,YEARS_EMPLOYED,YEARS_REGISTRATION,YEARS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,YEARS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_CONTRACT_TYPE_LE,CODE_GENDER_LE,FLAG_OWN_CAR_LE,FLAG_OWN_REALTY_LE,NAME_TYPE_SUITE_LE,NAME_INCOME_TYPE_LE,NAME_EDUCATION_TYPE_LE,NAME_FAMILY_STATUS_LE,NAME_HOUSING_TYPE_LE,OCCUPATION_TYPE_LE,WEEKDAY_APPR_PROCESS_START_LE,ORGANIZATION_TYPE_LE,TARGET
92946,249004,2,22.0,36.0,4.0,36.0,0.006629,39.0,3.0,9.0,12.0,1,1,1,1,0,0,3.0,2,2,7,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,1,0,1,6,7,4,3,1,10,0,5,0
90282,284104,2,23.0,148.0,6.0,135.0,0.006233,31.0,7.0,2.0,4.0,1,1,1,1,1,0,4.0,2,2,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,6,4,1,1,1,17,2,39,1
99684,454636,1,22.0,85.0,4.0,69.0,0.009334,35.0,6.0,18.0,12.0,1,1,0,1,0,0,3.0,2,2,11,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,6,7,4,1,1,8,0,4,1
1405,281975,0,11.0,22.0,1.0,22.0,0.00496,29.0,7.0,12.0,9.0,1,1,0,1,0,0,1.0,2,2,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,4,1,3,1,3,4,41,1
34019,183019,0,40.0,108.0,5.0,99.0,0.010966,38.0,9.0,22.0,13.0,1,1,0,1,0,0,2.0,2,2,9,0,0,0,0,0,0,2.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,6,7,4,0,1,14,6,5,0
40133,110617,1,11.0,81.0,3.0,70.0,0.0096569999999999,33.0,1.0,17.0,11.0,1,1,0,1,0,0,2.0,2,2,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0,1,1,0,6,7,4,2,2,8,6,3,1
92787,231686,0,25.0,64.0,3.0,45.0,0.018634,40.0,13.0,1.0,12.0,1,1,0,1,1,0,1.0,2,2,13,0,0,0,0,0,0,1.0,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,6,1,2,3,1,10,4,33,1
44211,119072,0,8.0,17.0,1.0,14.0,0.010966,46.0,28.0,25.0,1.0,1,1,1,1,1,0,2.0,2,2,9,0,0,0,0,0,0,3.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,6,7,4,1,1,11,6,30,1
6675,193303,2,27.0,61.0,5.0,53.0,0.020713,39.0,3.0,0.0,13.0,1,1,0,1,0,0,4.0,3,2,9,0,0,0,0,0,0,2.0,1.0,2.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,1,0,6,7,1,1,1,10,6,5,1
21159,195668,0,16.0,126.0,4.0,113.0,0.018634,65.0,-1001.0,0.0,11.0,1,0,0,1,0,0,2.0,2,2,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,6,3,4,1,1,17,6,57,0
93410,183885,0,11.0,38.0,2.0,31.0,0.031329,46.0,-1001.0,20.0,1.0,1,0,0,1,0,0,2.0,2,2,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,1,0,1,6,3,4,0,1,17,5,57,1
38217,284388,0,22.0,75.0,5.0,68.0,0.02461,58.0,0.0,23.0,13.0,1,1,0,1,1,0,1.0,2,2,11,0,0,0,0,0,0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0,1,0,1,6,1,4,3,1,16,1,5,0
43100,101422,1,22.0,95.0,3.0,68.0,0.020713,25.0,1.0,2.0,4.0,1,1,0,1,0,0,3.0,3,3,6,0,0,0,0,1,1,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,7,4,1,1,8,4,12,1
72162,165807,1,36.0,73.0,4.0,68.0,0.009334,46.0,12.0,11.0,0.0,1,1,0,1,0,0,3.0,2,2,19,0,0,0,0,1,1,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,6,7,4,1,1,8,1,42,1
50599,122880,0,11.0,68.0,3.0,68.0,0.015221,41.0,4.0,3.0,10.0,1,1,0,1,0,0,2.0,2,2,7,0,0,0,0,1,1,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,1,6,7,1,1,1,16,6,4,0
211,390248,1,8.0,45.0,2.0,45.0,0.0145199999999999,46.0,6.0,30.0,1.0,1,1,0,1,1,0,3.0,2,2,13,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,1,6,1,4,1,1,1,0,26,0
83852,291504,2,10.0,14.0,1.0,14.0,0.014464,29.0,1.0,2.0,9.0,1,1,1,1,0,0,4.0,2,2,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1,0,0,0,6,7,4,1,1,17,1,26,1
42227,362439,0,16.0,26.0,3.0,23.0,0.008625,45.0,1.0,1.0,12.0,1,1,0,1,0,1,2.0,2,2,15,0,0,0,0,0,0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,0,0,1,1,1,1,1,1,1,10,1,5,1
98354,369479,0,7.0,17.0,2.0,17.0,0.018209,69.0,-1001.0,31.0,14.0,1,0,0,1,0,0,2.0,3,3,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,0,1,3,4,1,1,17,4,57,1
39933,387983,0,16.0,91.0,3.0,65.0,0.00823,42.0,3.0,1.0,1.0,1,1,0,1,0,0,2.0,2,2,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,1,6,7,4,1,1,8,5,42,0
67937,250192,3,14.0,51.0,3.0,36.0,0.020246,34.0,2.0,0.0,12.0,1,1,0,1,0,0,5.0,3,3,14,0,0,0,1,1,0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,7,4,0,5,14,0,5,0
87213,427287,2,9.0,45.0,2.0,39.0,0.018801,41.0,7.0,8.0,7.0,1,1,1,1,1,0,4.0,2,2,9,0,0,0,0,0,0,7.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,6,7,4,1,1,16,6,11,1
12813,447309,0,16.0,84.0,3.0,68.0,0.04622,40.0,7.0,24.0,1.0,1,1,0,1,0,0,1.0,1,1,12,0,1,1,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,1,1,6,7,4,2,1,12,2,5,1
17260,415013,0,27.0,39.0,5.0,37.0,0.0196889999999999,48.0,10.0,25.0,3.0,1,1,0,1,0,0,2.0,2,2,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0,0,1,0,1,1,1,1,1,1,10,4,42,1
77788,405056,0,14.0,58.0,2.0,49.0,0.007305,39.0,5.0,18.0,13.0,1,1,1,1,1,0,1.0,3,3,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1,0,6,7,1,3,1,3,0,10,1
90502,407711,0,16.0,27.0,1.0,27.0,0.018029,38.0,2.0,4.0,8.0,1,1,0,1,0,0,2.0,3,3,10,0,0,0,0,1,1,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,1,6,1,1,1,1,14,0,20,1
66221,455788,0,13.0,21.0,1.0,16.0,0.0072739999999999,49.0,5.0,3.0,4.0,1,1,0,1,1,0,2.0,2,2,20,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0,1,0,0,6,1,4,1,5,14,4,47,0
92059,383882,1,20.0,90.0,4.0,90.0,0.028663,37.0,11.0,19.0,10.0,1,1,0,1,0,0,3.0,2,2,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,6,7,4,1,1,8,6,53,0
75323,449184,2,20.0,108.0,3.0,108.0,0.025164,36.0,9.0,7.0,10.0,1,1,0,1,0,0,4.0,2,2,7,0,0,0,0,0,0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,1,6,7,1,1,1,4,4,55,1
55446,317443,0,10.0,81.0,3.0,68.0,0.00733,51.0,21.0,25.0,6.0,1,1,0,1,0,0,2.0,2,2,11,0,0,0,0,1,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,7,4,1,1,8,1,24,1
355,204287,0,17.0,112.0,3.0,112.0,0.010556,54.0,2.0,1.0,8.0,1,1,0,1,0,0,1.0,3,3,12,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,1,6,7,1,2,1,6,4,5,1
14613,275322,0,9.0,25.0,1.0,25.0,0.019101,47.0,3.0,7.0,2.0,1,1,0,1,0,0,1.0,2,2,13,0,0,0,0,1,1,1.4386594733358735,0.1514008944866729,1.4215920258318124,0.1062553899841559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,6,7,4,2,1,1,6,42,0
69732,357103,0,5.0,22.0,1.0,22.0,0.026392,25.0,1.0,9.0,3.0,1,1,1,1,1,0,2.0,2,2,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,0,0,6,1,4,1,5,6,6,5,1
59712,306517,0,20.0,54.0,2.0,54.0,0.0228,39.0,12.0,20.0,11.0,1,1,1,1,0,0,2.0,2,2,17,0,0,0,0,0,0,9.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,6,4,4,0,2,8,0,53,1
86546,358544,1,16.0,112.0,3.0,112.0,0.019101,29.0,4.0,8.0,8.0,1,1,0,1,0,0,3.0,2,2,15,0,0,0,0,0,0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,6,7,4,1,1,6,6,42,1
5576,126278,0,11.0,81.0,2.0,68.0,0.022625,56.0,30.0,11.0,11.0,1,1,0,1,0,0,1.0,2,2,17,0,0,0,0,0,0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,6,4,4,4,1,10,6,39,1
21344,185136,1,14.0,22.0,2.0,22.0,0.028663,42.0,12.0,10.0,11.0,1,1,0,1,0,0,3.0,2,2,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,7,4,1,1,17,3,5,1
71369,388424,0,12.0,22.0,2.0,22.0,0.018209,39.0,1.0,15.0,14.0,1,1,0,1,1,0,1.0,3,3,13,0,0,0,0,0,0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,6,7,4,2,1,2,6,42,0
88162,185148,0,11.0,112.0,3.0,112.0,0.011703,49.0,1.0,6.0,3.0,1,1,0,1,1,0,2.0,2,2,10,0,0,0,0,1,1,3.0,1.0,3.0,1.0,-0.0,0.0,0.0,0.0,3.0,2.0,3.0,0,1,1,1,6,7,1,1,4,6,5,11,1
95098,220288,0,16.0,74.0,4.0,59.0,0.018634,37.0,13.0,11.0,2.0,1,1,0,1,1,0,2.0,2,2,17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,6,1,1,1,1,6,4,4,0
45679,130645,1,18.0,113.0,3.0,81.0,0.035792,34.0,5.0,9.0,2.0,1,1,0,1,1,0,3.0,2,2,15,0,0,0,0,0,0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,6,1,4,0,1,14,1,42,1
21489,377287,0,11.0,61.0,3.0,43.0,0.030755,54.0,1.0,37.0,8.0,1,1,0,1,0,0,1.0,2,2,15,0,0,0,0,0,0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,6,7,2,3,1,17,3,33,1
12688,168214,0,11.0,29.0,1.0,24.0,0.030755,58.0,-1001.0,32.0,12.0,1,0,0,1,0,0,1.0,2,2,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,1,1,3,4,4,1,17,1,57,0
52028,165648,0,13.0,44.0,2.0,44.0,0.015221,49.0,8.0,6.0,4.0,1,1,0,1,1,0,1.0,2,2,12,0,0,0,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0,1,0,0,6,7,4,4,4,17,0,3,0
24781,109066,0,14.0,59.0,4.0,55.0,0.015221,26.0,1.0,11.0,5.0,1,1,0,1,0,0,1.0,2,2,13,1,1,0,1,1,0,5.0,0.0,5.0,0.0,2.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,1,1,1,6,1,4,3,4,8,6,7,0
29939,179010,0,11.0,50.0,3.0,45.0,0.00496,28.0,4.0,2.0,2.0,1,1,0,1,0,0,2.0,2,2,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,0,0,0,1,7,4,1,1,8,1,42,1
99951,277201,0,26.0,47.0,2.0,39.0,0.0072739999999999,54.0,9.0,12.0,9.0,1,1,0,1,0,0,2.0,2,2,16,0,1,1,0,1,1,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,1,0,6,7,4,1,2,17,0,53,1
5678,189506,0,19.0,36.0,2.0,36.0,0.025164,56.0,3.0,15.0,11.0,1,1,0,1,0,0,2.0,2,2,13,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,6,7,4,1,1,8,1,5,0
37004,124937,0,90.0,49.0,4.0,45.0,0.014464,55.0,2.0,26.0,6.0,1,1,0,1,0,0,2.0,2,2,3,0,0,0,0,0,0,6.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0,1,0,1,6,7,4,1,1,8,5,5,1
6029,371551,0,16.0,18.0,1.0,18.0,0.035792,35.0,4.0,1.0,13.0,1,1,0,1,0,0,2.0,2,2,9,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,1,1,0,1,6,7,1,0,1,10,0,5,1
74337,180385,0,16.0,129.0,4.0,112.0,0.00712,45.0,12.0,22.0,0.0,1,1,0,1,0,0,2.0,2,2,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,6,1,4,1,1,8,6,24,1
82888,393756,0,18.0,88.0,3.0,63.0,0.0105,41.0,5.0,5.0,11.0,1,1,0,1,0,0,2.0,3,3,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,1,0,6,1,4,1,1,4,0,55,0
93327,397974,0,22.0,20.0,1.0,20.0,0.04622,52.0,1.0,18.0,7.0,1,1,0,1,1,1,2.0,1,1,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,6,4,1,1,1,6,6,41,1
87241,387649,1,11.0,76.0,3.0,68.0,0.030755,50.0,5.0,5.0,5.0,1,1,0,1,0,0,3.0,2,2,15,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,6,7,4,1,1,14,0,5,1
81262,224735,0,9.0,56.0,2.0,45.0,0.015221,57.0,-1001.0,4.0,4.0,1,0,0,1,0,0,2.0,2,2,14,0,0,0,0,0,0,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,1,6,3,4,1,1,17,3,57,1
89429,434102,0,22.0,49.0,5.0,47.0,0.032561,50.0,10.0,10.0,5.0,1,1,0,1,0,0,1.0,1,1,12,0,0,0,0,0,0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,1,6,1,4,2,1,13,6,43,1
70312,375804,0,12.0,55.0,3.0,45.0,0.031329,37.0,9.0,6.0,14.0,1,1,1,1,0,0,2.0,2,2,16,0,0,0,0,0,0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0,1,0,0,6,7,4,1,1,17,6,31,1
15679,107552,2,16.0,59.0,3.0,45.0,0.020713,32.0,3.0,0.0,10.0,1,1,0,1,0,0,4.0,3,3,8,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,1,1,6,7,4,1,1,6,2,11,0
5885,197387,0,20.0,39.0,3.0,39.0,0.018209,42.0,4.0,18.0,11.0,1,1,0,1,0,0,2.0,3,3,8,0,1,1,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,1,1,6,7,4,1,1,8,0,42,0
32923,347310,0,18.0,64.0,3.0,45.0,0.025164,27.0,2.0,25.0,6.0,1,1,0,1,1,0,1.0,2,2,12,0,0,0,0,0,0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,1,1,6,1,4,2,1,14,0,5,0
71543,383566,0,9.0,90.0,3.0,90.0,0.015221,43.0,2.0,7.0,13.0,1,1,0,1,1,0,2.0,2,2,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,1,6,7,4,1,1,17,6,5,0
68563,365087,0,11.0,27.0,3.0,27.0,0.035792,30.0,0.0,6.0,8.0,1,1,0,1,1,0,2.0,2,2,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,6,1,1,1,1,6,5,43,1
32168,349309,0,13.0,52.0,2.0,52.0,0.015221,32.0,7.0,15.0,1.0,1,1,1,1,1,0,2.0,2,2,13,0,0,0,1,1,0,16.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1,1,6,7,4,1,1,8,2,5,0
84046,275385,0,8.0,15.0,1.0,14.0,0.028663,48.0,6.0,10.0,3.0,1,1,1,1,1,0,2.0,2,2,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,6,7,4,1,1,3,3,30,1
1460,443867,0,11.0,55.0,3.0,45.0,0.015221,51.0,10.0,35.0,6.0,1,1,1,1,1,0,2.0,2,2,10,0,0,0,0,0,0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,6,7,4,1,1,4,2,42,1
40569,274568,0,9.0,7.0,1.0,7.0,0.026392,47.0,1.0,13.0,1.0,1,1,1,1,1,0,1.0,2,2,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0,1,0,1,6,1,4,2,1,16,0,40,1
94154,161130,1,14.0,102.0,5.0,90.0,0.009334,45.0,6.0,11.0,13.0,1,1,0,1,0,0,3.0,2,2,17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0,0,0,1,6,1,1,1,1,0,4,4,1
70365,149809,2,8.0,131.0,6.0,112.0,0.018029,41.0,9.0,3.0,14.0,1,1,0,1,0,0,4.0,3,2,5,0,0,0,0,0,0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0,0,0,1,6,4,4,1,1,3,2,11,1
73977,441920,0,20.0,71.0,3.0,56.0,0.0105,37.0,4.0,1.0,12.0,1,1,0,1,0,0,2.0,3,3,12,0,0,0,0,0,0,4.0,2.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0,1,1,1,6,4,4,1,2,4,5,34,1
14569,325690,1,7.0,5.0,1.0,4.0,0.018634,24.0,4.0,19.0,4.0,1,1,1,1,0,0,3.0,2,2,13,0,0,0,0,0,0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,6,7,4,0,1,14,0,51,1
51373,330801,0,25.0,55.0,3.0,45.0,0.072508,28.0,5.0,14.0,8.0,1,1,0,1,0,0,2.0,1,1,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0,1,1,1,5,7,1,0,1,17,4,11,1
89154,140598,1,16.0,40.0,2.0,40.0,0.0088659999999999,33.0,0.0,0.0,13.0,1,1,0,1,1,0,2.0,2,2,17,0,0,0,0,0,0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0,6,7,1,2,1,6,1,5,1
25544,283902,0,13.0,81.0,3.0,68.0,0.04622,50.0,10.0,28.0,5.0,1,1,0,1,1,0,1.0,1,1,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0,1,0,1,6,7,4,3,1,8,1,5,0
82640,192407,0,9.0,51.0,2.0,45.0,0.014464,64.0,-1001.0,4.0,14.0,1,0,0,1,0,0,2.0,2,2,6,0,0,0,0,0,0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,6,3,4,1,1,17,5,57,1
53617,449003,0,22.0,28.0,2.0,22.0,0.04622,66.0,10.0,5.0,12.0,1,1,0,1,1,0,2.0,1,1,10,0,0,0,0,1,1,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,1,6,1,4,1,1,17,6,3,1
13197,164742,0,40.0,90.0,4.0,90.0,0.0228,32.0,2.0,12.0,12.0,1,1,0,1,0,0,1.0,2,2,15,0,0,0,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,6,7,1,3,5,10,6,5,0
33926,321611,0,11.0,62.0,3.0,50.0,0.008019,41.0,2.0,9.0,11.0,1,1,0,1,0,0,2.0,2,2,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0062868414677756,0.0069789708036775,0.0355754478653577,0.2645779741374338,0.2627669023751571,1.9065625396532435,0,1,0,1,6,7,4,0,1,9,4,42,0
98854,416712,1,11.0,18.0,1.0,54.0,0.002042,41.0,18.0,3.0,17.0,1,1,1,1,0,0,3.0,3,3,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0,0,1,7,4,4,1,1,11,2,30,1
25346,242465,2,9.0,108.0,4.0,90.0,0.010966,58.0,-1001.0,12.0,12.0,1,0,0,1,0,0,4.0,2,2,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,6,3,4,1,0,17,6,57,1
35356,276019,0,32.0,71.0,7.0,68.0,0.030755,50.0,15.0,27.0,5.0,1,1,0,1,0,1,2.0,2,2,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0,1,1,0,1,7,4,1,1,8,5,5,1
46955,409939,0,18.0,101.0,5.0,90.0,0.018029,36.0,13.0,18.0,12.0,1,1,1,1,1,0,2.0,3,3,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,0,6,1,1,1,1,0,4,55,1
99933,168529,2,11.0,37.0,2.0,30.0,0.035792,49.0,23.0,11.0,4.0,1,1,0,1,0,0,4.0,2,2,16,0,0,0,0,1,1,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,6,7,1,1,1,3,6,39,1
87268,251988,1,36.0,52.0,2.0,45.0,0.016612,40.0,3.0,4.0,12.0,1,1,1,1,1,0,3.0,2,2,9,0,0,0,0,0,0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,6,7,4,1,1,10,6,42,1
11010,302735,2,14.0,18.0,2.0,16.0,0.004849,39.0,6.0,18.0,12.0,1,1,0,1,0,0,4.0,2,2,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,6,4,4,1,1,17,4,11,1
40410,157365,0,27.0,112.0,3.0,112.0,0.028663,29.0,4.0,9.0,9.0,1,1,0,1,0,1,1.0,2,2,11,0,0,0,1,1,0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0,1,0,1,6,4,4,3,5,17,1,40,1
88997,172389,0,14.0,31.0,2.0,25.0,0.031329,63.0,3.0,16.0,12.0,1,1,0,1,0,0,2.0,2,2,10,0,0,0,0,0,0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,1,6,7,4,1,1,1,4,30,1
